Symbol,Name,Index,Description,Category,Provider,Expense_Ratio,Dividend,Div_Yield,Market_Cap,Shares,Avg_Vol,Beta,Asset,Size,Style,Region,Sector,Leveraged,Inverse,Top_Holdings,Chart
XLF,SPDR Select Sector Fund - Financial,Financial Select Sector Index,The Financial Select Sector Index includes companies from the following industries: diversified financial services; insurance; commercial banks; capital markets; real estate investment trusts (“REITs”); thrift & mortgage finance; consumer finance; and real estate management & development.,Financials Equities,State Street,0.2100%,$0.06,2.2500%,"$6,886.7",449,"118,225,000",,Equity,,,U.S.,,,,
XLFS,S&P SmallCap Financials Portfolio,S&P SmallCap 600 Financials Index,"The Index is comprised of common stocks of U.S. financial service companies that are principally engaged in the business of providing services and products, including banking, investment services, insurance and real estate finance services.",Financials Equities,Invesco PowerShares,0.2900%,$0,0%,$2.6,0,"2,622",,Equity,Small-Cap,Blend,U.S.,,,,
XLG,Rydex Russell Top 50 ETF,Russell Top 50 Index,The Russell Top 50 Index is a market capitalization weighted index of the 50 largest stocks in the Russell 3000 universe of U.S.-based equities. The index can be considered a representation of mega cap stocks.,Large Cap Blend Equities,Rydex,0.200%,$0.47,2.8600%,$333.24,4,"48,476",,Equity,Large-Cap,Blend,U.S.,,,,
XLI,SPDR Select Sector Fund - Industrial,Industrial Select Sector Index,The Industrial Select Sector Index includes companies from the following industries: industrial conglomerates; aerospace & defense; machinery; air freight & logistics; road & rail; commercial services & supplies; electrical equipment; construction & engineering; building products; airlines; and trading companies & distributors.,Industrials Equities,State Street,0.2100%,$0.15,1.900%,"$3,199.35",103,"14,694,200",,Equity,,,U.S.,,,,
XLIS,S&P SmallCap Industrials Portfolio,S&P SmallCap 600 Industrials Index,"The Index is comprised of common stocks of U.S. industrial companies. These are companies that are principally engaged in the business of providing industrial products and services, including engineering, heavy machinery, construction, electrical equipment, aerospace and defense and general manufacturing",Industrials Equities,Invesco PowerShares,0.2900%,$0,0%,$3.89,0,"3,914",,Equity,Small-Cap,Blend,U.S.,,,,
XLK,SPDR Select Sector Fund - Technology,Technology Select Sector Index,The Technology Select Sector Index includes companies from the following industries: computers & peripherals; software; diversified telecommunication services; communications equipment; semiconductor & semiconductor equipment; internet software & services; IT services; wireless telecommunication services; electronic equipment & instruments; and office electronics.,Technology Equities,State Street,0.2100%,$0.08,1.4400%,"$4,515.75",202,"10,709,900",,Equity,,,U.S.,,,,
XLKS,S&P SmallCap Information Technology Portfolio,S&P SmallCap 600 Information Technology Index,"The Index is comprised of common stocks of U.S. information technology companies.  These are companies that are principally engaged in the business of providing information technology-related products and services, including computer hardware and software, Internet, electronics and semiconductors, and communication technologies.",Technology Equities,Invesco PowerShares,0.2900%,$0,0%,$2.5,0,"6,230",,Equity,Small-Cap,Blend,U.S.,,,,
XLP,SPDR Select Sector Fund - Consumer Staples,Consumer Staples Select Sector Index,The Consumer Staples Select Sector Index includes companies from the following industries: food & staples retailing; household products; food products; beverages; tobacco; and personal products.,Consumer Staples Equities,State Street,0.2100%,$0.18,2.600%,"$2,663.52",98,"6,148,380",,Equity,,,U.S.,,,,
XLPS,S&P SmallCap Consumer Staples Portfolio,S&P SmallCap 600 Consumer Staples Index,"The Index is comprised of common stocks of U.S. consumer staples companies that are principally engaged in the businesses of providing consumer goods and services that have non-cyclical characteristics, including tobacco, textiles, food and beverage, and non-discretionary retail",Consumer Staples Equities,Invesco PowerShares,0.2900%,$0,0%,$2.68,0,"4,095",,Equity,Small-Cap,Blend,U.S.,,,,
XLU,SPDR Select Sector Fund - Utilities,Utilities Select Sector Index,The Utilities Select Sector Index includes companies from the following industries: electric utilities; multi-utilities; independent power producers & energy traders; and gas utilities.,Utilities Equities,State Street,0.2100%,$0.32,4.2400%,"$3,234.65",108,"7,016,440",,Equity,,,U.S.,,,,
XLUS,S&P SmallCap Utilities Portfolio,S&P SmallCap 600 Utilities Index,"The Index is comprised of common stocks of U.S. utility companies. These companies are principally engaged in providing either energy, water or natural gas utilities. These companies may include companies that generate and supply electricity, including electricity wholesalers; distribute natural gas to customers; and provide water to customers, as well as dealing with associated wastewater.",Utilities Equities,Invesco PowerShares,0.2900%,$0,0%,$2.59,0,"2,981",,Equity,Small-Cap,Blend,U.S.,,,,
XLV,SPDR Select Sector Fund - Health Care,Health Care Select Sector Index,The Health Care Select Sector Index includes companies from the following industries: pharmaceuticals; health care providers & services; health care equipment & supplies; biotechnology; life sciences tools & services; and health care technology.,Health & Biotech Equities,State Street,0.2100%,$0.13,1.9500%,"$2,466.98",82,"7,770,820",,Equity,,,U.S.,,,,
XLVS,S&P SmallCap Health Care Portfolio,S&P SmallCap 600 Health Care Index,"The Index is comprised of common stocks of U.S. healthcare companies. These are companies that are principally engaged in the business of providing healthcare-related products and services, including biotechnology, pharmaceuticals, medical technology and supplies, and facilities.",Health & Biotech Equities,Invesco PowerShares,0.2900%,$0,0%,$26.07,1,"17,559",,Equity,Small-Cap,Blend,U.S.,,,,
XLY,SPDR Select Sector Fund - Consumer Discretionary,Consumer Discretionary Select Sector Index,"The Consumer Discretionary Select Sector Index includes companies from the following industries: retail (specialty, multi-line, internet and catalog); media; hotels, restaurants & leisure; household durables; textiles, apparel & luxury goods; automobiles, auto components and distributors; leisure equipment & products; and diversified consumer services.",Consumer Discretionary Equities,State Street,0.2100%,$0.1,1.1800%,"$1,827.2",55,"8,246,520",,Equity,,,U.S.,,,,
XLYS,S&P SmallCap Consumer Discretionary Portfolio ,S&P SmallCap 600 Consumer Discretionary Index,"The Index is comprised of common stocks of U.S. consumer discretionary companies that are principally engaged in the businesses of providing consumer goods and services that are cyclical in nature, including retail, automotive, leisure and recreation, media and real estate.",Consumer Discretionary Equities,Invesco PowerShares,0.2900%,$0,0%,$2.6,0,"6,141",,Equity,Small-Cap,Blend,U.S.,,,,
XME,SPDR S&P Metals & Mining ETF,S&P Metals & Mining Select Industry Index,"The S&P Metals & Mining Select Industry Index represents the metals and mining sub-industry portion of the S&P Total Market Index. The S&P TMI tracks all the U.S. common stocks listed on the NYSE, American Stock Exchange, NASDAQ National Market and the NASDAQ Small Cap exchanges. The Metals & Mining Index is an equal weighted market cap index.",Commodity Producers Equities,State Street,0.3500%,$0.11,0.7900%,$965.17,18,"6,034,400",,Equity,,,U.S.,,,,
XOP,SPDR S&P Oil & Gas Explor & Product,S&P Oil & Gas Exploration & Production Select Industry Index,"The S&P Oil & Gas Exploration & Production Select Industry Index represents the oil and gas exploration and production sub-industry portion of the S&P Total Markets Index. The S&P TMI tracks all the U.S. common stocks listed on the NYSE, AMEX, NASDAQ National Market and NASDAQ Small Cap exchanges. The Oil & Gas Exploration Index is an equal weighted market cap index",Energy Equities,State Street,0.3500%,$0.07,0.6900%,$603.5,14,"4,691,940",,Equity,,,U.S.,,,,
XPH,SPDR S&P Pharmaceuticals ETF,S&P Pharmaceuticals Select Industry Index,"The S&P Pharmaceuticals Select Industry Index represents the pharmaceuticals sub-industry portion of the S&P Total Markets Index. The S&P TMI tracks all the U.S. common stocks listed on the NYSE, AMEX, NASDAQ National Market and NASDAQ Small Cap exchanges. The Pharmaceuticals Index is an equal weighted market cap index.",Health & Biotech Equities,State Street,0.3500%,$0.09,0.8900%,$132,3,"58,214",,Equity,,,U.S.,,,,
XPP,ProShares Ultra FTSE/Xinhua China 25,FTSE/Xinhua China 25 Index (200%),"ProShares Ultra FTSE / Xinhua China 25 seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the FTSE/Xinhua China 25 Index.",Leveraged Equities,ProShares,0.9500%,$0,0%,$44.27,1,"59,624",,Equity,,,China,,2x,,
XRO,Claymore/Zacks Sector Rotation ETF,Zacks Sector Rotation Index,"The Index uses a proprietary quantitative methodology developed by Zacks Investment Research, Inc., the Fund's index provider, to overweight (as compared to other benchmark indices) sectors with potentially superior risk-return profiles. The objective of the Index is to overweight those sectors that combined have the potential to outperform, on a risk-adjusted basis, the S&P 500 Index and other benchmark indices. The Index is comprised of approximately 100 securities selected, based on investment and other criteria, from a universe of the 1,000 largest listed equity companies based on market capitalization.",Large Cap Blend Equities,Claymore,0.600%,$0.17,0.6300%,$12.06,1,"6,186",,Equity,Large-Cap,Blend,Global/Multi-Region,,,,
XRT,SPDR S&P Retail ETF,S&P Retail Select Industry Index,"The S&P Retail Select Industry Index represents the retail sub-industry portion of the S&P TMI. The S&P TMI tracks all the U.S. common stocks listed on the NYSE, AMEX, NASDAQ National Market and NASDAQ Small Cap exchanges. The Retail Index is an equal weighted market cap index.",Consumer Discretionary Equities,State Street,0.3500%,$0.08,0.800%,"$1,081.46",27,"14,944,400",,Equity,,,U.S.,,,,
XRU,CurrencyShares Russian Ruble Trust,Russian Ruble,The fund is designed to track the price of the Russian ruble relative to the U.S. dollar.,Currency,Rydex,0.400%,$0.07,3.9200%,$11.71,0,"4,071",,Currency,,,,,,,
XSD,SPDR S&P Semiconductor ETF,S&P Semiconductor Select Industry,"The S&P Semiconductor Select Industry Index represents the Semiconductor sub-industry portion of the S&P Total Markets Index. The S&P TMI tracks all the U.S. common stocks listed on the NYSE, AMEX, NASDAQ National Market and NASDAQ Small Cap exchanges. The Semiconductor Index is an equal weighted market cap index",Technology Equities,State Street,0.3500%,$0.09,0.7700%,$145.62,3,"214,376",,Equity,,,U.S.,,,,
YAO,Claymore/AlphaShares China All-Cap ETF,AlphaShares China All-Cap Index,The index is designed to measure the performance of mainland China companies with a market capitalization of at least $500 million.,China Equities,Claymore,0.700%,$0,0%,$66.14,3,"189,396",,Equity,Multi-Cap,,China,,,,
YCL,ProShares Ultra Yen,Japanese Yen (200%),"ProShares Ultra Yen seeks daily investment results, before fees and expenses, that correspond to twice (200%) the U.S. Dollar price of the Yen.",Leveraged Currency,ProShares,0.9500%,$0,0%,$3.95,0,"6,289",,Currency,,,,,2x,,
YCS,ProShares UltraShort Yen,Japanese Yen (-200%),"ProShares UltraShort Yen seeks daily investment results, before fees and expenses, that correspond to twice (200%) the inverse (opposite) of the U.S. Dollar price of the Yen.",Leveraged Currency,ProShares,0.9500%,$0,0%,$153.84,7,"242,746",,Currency,,,,,2x,Yes,
YXI,Short FTSE/Xinhua China,FTSE/Xinhua China 25 Index (-100%),The index measures the performance of the largest companies in the China equity market.,Inverse Equities,ProShares,0.9500%,$0,0%,$5.16,0,"5,588",,Equity,,,China,,,Yes,
ZROZ,PIMCO 25+ Year Zero Coupon U.S. Treasury Index Fund,BofA Merrill Lynch Long Treasury Principal STRIPS Index,The BofA Merrill Lynch Long US Treasury Principal STRIPS Index is an unmanaged index comprised of securities representing the final principal payments of U.S. Treasury bonds with at least $1 billion in outstanding face value and a remaining term to final maturity greater than or equal to 25 years.,Government Bonds,PIMCO,0.1500%,$0,0%,$13.41,0,"6,761",,Bond,,,U.S.,,,,
ZSL,ProShares UltraShort Silver,Silver bullion (-200%),"ProShares UltraShort Silver seeks daily investment results, before fees and expenses, that correspond to twice (200%) the inverse (opposite) of the daily performance of silver bullion as measured by the U.S. Dollar fixing price for delivery in London.",Leveraged Commodities,ProShares,0.9500%,$0,0%,$42.05,1,"134,710",,Commodity,,,,,2x,Yes,
